15.26,0.374975
15.27,0.431819
15.28,0.789067
15.29,0.866006
15.30,0.788452
15.31,0.670726
15.33,0.768647
15.34,0.645348
15.35,0.508072
15.36,0.505685
15.37,0.550093
15.38,0.446073
15.39,0.522744
15.41,0.536501
15.42,0.380203
15.43,0.390330
15.44,0.452408
15.45,0.466113
15.46,0.380390
15.48,0.450381
15.49,0.455007
15.50,0.346225
15.51,0.427360
15.52,0.454260
15.53,0.428673
15.55,0.362955
15.56,0.378147
15.57,0.403129
15.58,0.354080
15.59,0.363439
15.60,0.457717
15.62,0.398941
15.63,0.284969
15.64,0.348348
15.65,0.442559
15.66,0.358195
15.67,0.367301
15.69,0.478418
15.70,0.395821
15.71,0.312666
15.72,0.318272
15.73,0.366511
15.74,0.310148
15.75,0.242519
15.77,0.272827
15.78,0.211218
15.79,0.176443
15.80,0.184480
15.81,0.647324
15.82,1.028047
15.84,1.021732
15.85,0.856166
15.86,0.942448
15.87,0.920582
15.88,0.798125
15.89,0.632404
15.91,0.780001
15.92,0.647771
15.93,0.806960
15.94,0.775222
15.95,0.728700
15.96,0.767439
15.98,0.681817
15.99,0.821115
16.00,0.701784
16.01,0.616852
16.02,0.651129
16.03,0.564537
16.04,0.743735
16.06,0.658185
16.07,0.689575
16.08,0.576661
16.09,0.530455
16.10,0.560871
16.11,0.561411
16.13,0.678362
16.14,0.579704
16.15,0.679721
16.16,0.560765
16.17,0.548954
16.18,0.535218
16.20,0.516753
16.21,0.600094
16.22,0.486010
16.23,0.598456
16.24,0.426647
16.25,0.386357
16.27,0.350363
16.28,0.321135
16.29,0.383837
16.30,0.374016
16.31,0.394654
16.32,0.276575
16.34,0.277499
16.35,0.398159
16.36,0.898722
16.37,1.135128
16.38,0.914897
16.39,0.846680
16.40,0.743314
16.42,0.734788
16.43,0.570884
16.44,0.479159
16.45,0.614882
16.46,0.669570
16.47,0.628459
16.49,0.525724
16.50,0.561020
16.51,0.540369
16.52,0.612996
16.53,0.606817
16.54,0.561434
16.56,0.534132
16.57,0.558134
16.58,0.546222
16.59,0.551409
16.60,0.487615
16.61,0.498923
16.63,0.523256
16.64,0.561297
16.65,0.633108
16.66,0.518769
16.67,0.730579
16.68,0.668430
16.70,0.586604
16.71,0.481758
16.72,0.552603
16.73,0.533069
16.74,0.568627
16.75,0.643751
16.76,0.557119
16.78,0.515776
16.79,0.443797
16.80,0.546950
16.81,0.446238
16.82,0.445456
16.83,0.464040
16.85,0.425578
16.86,0.384781
16.87,0.338439
16.88,0.320725
16.89,0.299803
16.90,0.463868
16.92,0.925507
16.93,0.948053
16.94,0.698427
16.95,0.622046
16.96,0.614030
16.97,0.538676
16.99,0.580287
17.00,0.666182
17.01,0.706113
17.02,0.643993
17.03,0.630815
17.04,0.660227
17.06,0.595767
17.07,0.572197
17.08,0.586840
17.09,0.609494
17.10,0.572142
17.11,0.641587
17.12,0.592351
17.14,0.591882
17.15,0.531954
17.16,0.503838
17.17,0.521213
17.18,0.608494
17.19,0.496498
17.21,0.525793
17.22,0.594077
17.23,0.606758
17.24,0.464427
17.25,0.580141
17.26,0.578938
17.28,0.510363
17.29,0.492976
17.30,0.496779
17.31,0.542901
17.32,0.480986
17.33,0.475841
17.35,0.498361
17.36,0.450780
17.37,0.425249
17.38,0.493683
17.39,0.440407
17.40,0.381636
17.41,0.301661
